30000707,1
30000708,1
30000709,1
30000710,1
30000711,1
30000712,1
30000713,1
30000714,1
30000715,1
30000716,1
30000717,1
30000718,1
30000719,1
30000720,1
30000721,1
30000722,1
30000723,1
30000724,1
30000725,1
30000726,1
30000727,1
30000728,1
30000729,1
30000730,1
30000731,1
30000732,1
30000733,1
30000734,1
30000735,1
30000736,1
30000737,1
30000738,1
30000739,1
30000740,1
30000741,1
30000742,1
30000743,1
30000744,1
30000745,1
30000746,1
30000747,1
30000748,1
30000749,1
30000750,1
30000751,1
30000752,1
30000753,1
30000754,1
30000755,1
30000756,1
30000757,1
30000758,1
30000759,1
30000760,1
30000761,1
30000762,1
30000763,1
30000764,1
30000765,1
30000766,1
30000767,1
30000768,1
30000769,1
30000770,1
30000771,1
30000772,1
30000773,1
30000774,1
30000775,1
30000776,1
30000777,1
30000778,1
30000779,1
30000780,1
30000781,1
30000782,1
30000783,1
30000784,1
30000785,1
30000786,1
30000787,1
30000788,1
30000789,1
30000790,1
30000791,1
30000792,1
30000793,1
30000794,1
30000795,1
30000796,1
30000797,1
30000798,1
30000799,1
30000800,1
30000801,1
30000802,1
30000803,1
30000804,1
30000805,1
30000806,1
30000807,1
30000808,1
30000809,1
30000810,1
30000811,1
30000812,1
30000813,1
30000814,1
30000815,1
30000816,1
30000817,1
30000818,1
30000819,1
30000820,1
30000821,1
30000822,1
30000823,1
30000824,1
30000825,1
30000826,1
30000827,1
30000828,1
30000829,1
30000830,1
30000831,1
30000832,1
30000833,1
30000834,1
30000835,1
30000836,1
30000837,1
30000838,1
30000839,1
30000840,1
30000841,1
30000842,1
30000843,1
30000844,1
30000845,1
30000846,1
30000847,1
30000848,1
30000849,1
30000850,1
30000851,1
30000852,1
30000853,1
30000854,1
30000855,1
30000856,1
30000857,1
30000858,1
30000859,1
30000860,1
30000861,1
30000862,1
30000863,1
30000864,1
30000865,1
30000866,1
30000867,1
30000868,1
30000869,1
30000870,1
30000871,1
30000872,1
30000873,1
30000874,1
30000875,1
30000876,1
30000877,1
30000878,1
30000879,1
30000880,1
30000881,1
30000882,1
30000883,1
30000884,1
30000885,1
30000886,1
30000887,1
30000888,1
30000889,1
30000890,1
30000891,1
30000892,1
30000893,1
30000894,1
30000895,1
30000896,1
30000897,1
30000898,1
30000899,1
30000900,1
30000901,1
30000902,1
30000903,1
30000904,1
30000905,1
30000906,1
30000907,1
30000908,1
30000909,1
30000910,1
30000911,1
30000912,1
30000913,1
30000914,1
30000915,1
30000916,1
30000917,1
30000918,1
30000919,1
30000920,1
30000921,1
30000922,1
30000923,1
30000924,1
30000925,1
30000926,1
30000927,1
30000928,1
30000929,1
30000930,1
30000931,1
30000932,1
30000933,1
30000934,1
30000935,1
30000936,1
30000937,1
30000938,1
30000939,1
30000940,1
30000941,1
30000942,1
30000943,1
30000944,1
30000945,1
30000946,1
30000947,1
30000948,1
30000949,1
30000950,1
30000951,1
30000952,1
30000953,1
30000954,1
30000955,1
30000956,1
30000957,1
30000958,1
30000959,1
30000960,1
30000961,1
30000962,1
30000963,1
30000964,1
30000965,1
30000966,1
30000967,1
30000968,1
30000969,1
30000970,1
30000971,1
30000972,1
30000973,1
30000974,1
30000975,1
30000976,1
30000977,1
30000978,1
30000979,1
30000980,1
30000981,1
30000982,1
30000983,1
30000984,1
30000985,1
30000986,1
30000987,1
30000988,1
30000989,1
30000990,1
30000991,1
30000992,1
30000993,1
30000994,1
30000995,1
30000996,1
30000997,1
30000998,1
30000999,1
30001000,1
30001001,1
30001002,1
30001003,1
30001004,1
30001005,1
30001006,1
30001007,1
30001008,1
30001009,1
30001010,1
30001011,1
30001012,1
30001013,1
30001014,1
30001015,1
30001016,1
30001017,1
30001018,1
30001019,1
30001020,1
30001021,1
30001022,1
30001023,1
30001024,1
30001025,1
30001026,1
30001027,1
30001028,1
30001029,1
30001030,1
30001031,1
30001032,1
30001033,1
30001034,1
30001035,1
30001036,1
30001037,1
30001038,1
30001039,1
30001040,1
30001041,1
30001042,1
30001043,1
30001044,1
30001045,1
30001046,1
30001047,1
30001048,1
30001049,1
30001050,1
30001051,1
30001052,1
30001053,1
30001054,1
30001055,1
30001056,1
30001057,1
30001058,1
30001059,1
30001060,1
30001061,1
30001062,1
30001063,1
30001064,1
30001065,1
30001066,1
30001067,1
30001068,1
30001069,1
30001070,1
30001071,1
30001072,1
30001073,1
30001074,1
30001075,1
30001076,1
30001077,1
30001078,1
30001079,1
30001080,1
30001081,1
30001082,1
30001083,1
30001084,1
30001085,1
30001086,1
30001087,1
30001088,1
30001089,1
30001090,1
30001091,1
30001092,1
30001093,1
30001094,1
30001095,1
30001096,1
30001097,1
30001098,1
30001099,1
30001100,1
30001101,1
30001102,1
30001103,1
30001104,1
30001105,1
30001106,1
30001107,1
30001108,1
30001109,1
30001110,1
30001111,1
30001112,1
30001113,1
30001114,1
30001115,1
30001116,1
30001117,1
30001118,1
30001119,1
30001120,1
30001121,1
30001122,1
30001123,1
30001124,1
30001125,1
30001126,1
30001127,1
30001128,1
30001129,1
30001130,1
30001131,1
30001132,1
30001133,1
30001134,1
30001135,1
30001136,1
30001137,1
30001138,1
30001139,1
30001140,1
30001141,1
30001142,1
30001143,1
30001144,1
30001145,1
30001146,1
30001147,1
30001148,1
30001149,1
30001150,1
30001151,1
30001152,1
30001153,1
30001154,1
30001155,1
30001156,1
30001157,1
30001158,1
30001159,1
30001160,1
30001161,1
30001162,1
30001163,1
30001164,1
30001165,1
30001166,1
30001167,1
30001168,1
30001169,1
30001170,1
30001171,1
30001172,1
30001173,1
30001174,1
30001175,1
30001176,1
30001177,1
30001178,1
30001179,1
30001180,1
30001181,1
30001182,1
30001183,1
30001184,1
30001185,1
30001186,1
30001187,1
30001188,1
30001189,1
30001190,1
30001191,1
30001192,1
30001193,1
30001194,1
30001195,1
30001196,1
30001197,1
30001198,1
30001199,1
30001200,1
30001201,1
30001202,1
30001203,1
30001204,1
30001205,1
30001206,1
30001207,1
30001208,1
30001209,1
30001210,1
30001211,1
30001212,1
30001213,1
30001214,1
30001215,1
30001216,1
30001217,1
30001218,1
30001219,1
30001220,1
30001221,1
30001222,1
30001223,1
30001224,1
30001225,1
30001226,1
30001227,1
30001228,1
30001229,1
30001230,1
30001231,1
30001232,1
30001233,1
30001234,1
30001235,1
30001236,1
30001237,1
30001238,1
30001239,1
30001240,1
30001241,1
30001242,1
30001243,1
30001244,1
30001245,1
30001246,1
30001247,1
30001248,1
30001249,1
30001250,1
30001251,1
30001252,1
30001253,1
30001254,1
30001255,1
30001256,1
30001257,1
30001258,1
30001259,1
30001260,1
30001261,1
30001262,1
30001263,1
30001264,1
30001265,1
30001266,1
30001267,1
30001268,1
30001269,1
30001270,1
30001271,1
30001272,1
30001273,1
30001274,1
30001275,1
30001276,1
30001277,1
30001278,1
30001279,1
30001280,1
30001281,1
30001282,1
30001283,1
30001284,1
30001285,1
30001286,1
30001287,1
30001288,1
30001289,1
30001290,1
30001291,1
30001292,1
30001293,1
30001294,1
30001295,1
30001296,1
30001297,1
30001298,1
30001299,1
30001300,1
30001301,1
30001302,1
30001303,1
30001304,1
30001305,1
30001306,1
30001307,1
30001308,1
30001309,1
30001310,1
30001311,1
30001312,1
30001313,1
30001314,1
30001315,1
30001316,1
30001317,1
30001318,1
30001319,1
30001320,1
30001321,1
30001322,1
30001323,1
30001324,1
30001325,1
30001326,1
30001327,1
30001328,1
30001329,1
30001330,1
30001331,1
30001332,1
30001333,1
30001334,1
30001335,1
30001336,1
30001337,1
30001338,1
30001339,1
30001340,1
30001341,1
30001342,1
30001343,1
30001344,1
30001345,1
30001346,1
30001347,1
30001348,1
30001349,1
30001350,1
30001351,1
30001352,1
30001353,1
30001354,1
30001355,1
30001356,2
30001357,3
30001358,3
30001359,3
30001360,3
30001361,2
30001362,3
30001363,3
30001364,3
30001365,3
30001366,3
30001367,3
30001368,3
30001369,3
30001370,3
30001371,3
30001372,3
30001373,3
30001374,3
30001375,3
30001376,3
30001377,3
30001378,3
30001379,3
30001380,3
30001381,3
30001382,3
30001383,3
30001384,3
30001385,2
30001386,3
30001387,3
30001388,2
30001389,3
30001390,2
30001391,3
30001392,3
30001393,3
30001394,3
30001395,3
30001396,3
30001397,3
30001398,2
30001399,3
30001400,3
30001401,3
30001402,2
30001403,3
30001404,3
30001405,3
30001406,3
30001407,3
30001408,3
30001409,3
30001410,3
30001411,3
30001412,3
30001413,3
30001414,3
30001415,3
30001416,3
30001417,3
30001418,3
30001419,3
30001420,2
30001421,3
30001422,2
30001423,3
30001424,3
30001425,3
30001426,3
30001427,3
30001428,3
30001429,3
30001430,3
30001431,3
30001432,3
30001433,3
30001434,3
30001435,2
30001436,2
30001437,2
30001438,2
30001439,2
30001440,2
30001441,2
30001442,2
30001443,3
30001444,3
30001445,2
30001446,2
30001447,2
30001448,2
30001449,1
30001450,1
30001451,1
30001452,1
30001453,1
30001454,1
30001455,1
30001456,1
30001457,1
30001458,1
30001459,1
30001460,1
30001461,1
30001462,1
30001463,1
30001464,1
30001465,1
30001466,1
30001467,1
30001468,1
30001469,1
30001470,1
30001471,1
30001472,1
30001473,1
30001474,1
30001475,1
30001476,1
30001477,1
30001478,1
30001479,1
30001480,1
30001481,1
30001482,1
30001483,1
30001484,1
30001485,1
30001486,1
30001487,1
30001488,1
30001489,1
30001490,1
30001491,1
30001492,1
30001493,1
30001494,1
30001495,1
30001496,1
30001497,1
30001498,1
30001499,1
30001500,1
30001501,1
30001502,1
30001503,1
30001504,1
30001505,1
30001506,1
30001507,1
30001508,1
30001509,1
30001510,1
30001511,1
30001512,1
30001513,1
30001514,1
30001515,1
30001516,1
30001517,1
30001518,1
30001519,1
30001520,1
30001521,1
30001522,1
30001523,1
30001524,1
30001525,1
30001526,1
30001527,1
30001528,1
30001529,1
30001530,1
30001531,1
30001532,1
30001533,1
30001534,1
30001535,1
30001536,1
30001537,1
30001538,1
30001539,1
30001540,1
30001541,1
30001542,1
30001543,1
30001544,1
30001545,1
30001546,1
30001547,1
30001548,1
30001549,1
30001550,1
30001551,1
30001552,1
30001553,1
30001554,1
30001555,1
30001556,1
30001557,1
30001558,1
30001559,1
30001560,1
30001561,1
30001562,1
30001563,1
30001564,1
30001565,1
30001566,1
30001567,1
30001568,1
30001569,1
30001570,1
30001571,1
30001572,1
30001573,1
30001574,1
30001575,1
30001576,1
30001577,1
30001578,1
30001579,1
30001580,1
30001581,1
30001582,1
30001583,1
30001584,1
30001585,1
30001586,1
30001587,1
30001588,1
30001589,1
30001590,1
30001591,1
30001592,1
30001593,1
30001594,1
30001595,1
30001596,1
30001597,1
30001598,1
30001599,1
30001600,1
30001601,1
30001602,1
30001603,1
30001604,1
30001605,1
30001606,1
30001607,1
30001608,1
30001609,1
30001610,1
30001611,1
30001612,1
30001613,1
30001614,1
30001615,1
30001616,1
30001617,1
30001618,1
30001619,1
30001620,1
30001621,1
30001622,1
30001623,1
30001624,1
30001625,1
30001626,1
30001627,1
30001628,1
30001629,1
30001630,1
30001631,1
30001632,1
30001633,1
30001634,1
30001635,1
30001636,1
30001637,1
30001638,1
30001639,1
30001640,1
30001641,1
30001642,1
30001643,1
30001644,3
30001645,3
30001646,3
30001647,3
30001648,3
30001649,3
30001650,3
30001651,3
30001652,3
30001653,3
30001654,3
30001655,3
30001656,3
30001657,3
30001658,3
30001659,3
30001660,3
30001661,2
30001662,3
30001663,2
30001664,2
30001665,3
30001666,3
30001667,3
30001668,2
30001669,3
30001670,3
30001671,3
30001672,3
30001673,3
30001674,3
30001675,3
30001676,3
30001677,3
30001678,3
30001679,3
30001680,3
30001681,2
30001682,2
30001683,2
30001684,2
30001685,2
30001686,2
30001687,3
30001688,3
30001689,3
30001690,3
30001691,3
30001692,3
30001693,3
30001694,3
30001695,3
30001696,3
30001697,3
30001698,3
30001699,3
30001700,3
30001701,3
30001702,3
30001703,3
30001704,3
30001705,3
30001706,3
30001707,3
30001708,3
30001709,3
30001710,3
30001711,3
30001712,3
30001713,3
30001714,3
30001715,3
30001716,3
30001717,3
30001718,3
30001719,2
30001720,2
30001721,2
30001722,3
30001723,3
30001724,3
30001725,3
30001726,3
30001727,3
30001728,3
30001729,3
30001730,3
30001731,3
30001732,3
30001733,3
30001734,3
30001735,3
30001736,3
30001737,3
30001738,3
30001739,3
30001740,3
30001741,3
30001742,3
30001743,1
30001744,1
30001745,1
30001746,1
30001747,1
30001748,1
30001749,1
30001750,1
30001751,1
30001752,1
30001753,1
30001754,1
30001755,1
30001756,1
30001757,1
30001758,1
30001759,1
30001760,1
30001761,1
30001762,1
30001763,1
30001764,1
30001765,1
30001766,1
30001767,1
30001768,1
30001769,1
30001770,1
30001771,1
30001772,1
30001773,1
30001774,1
30001775,1
30001776,1
30001777,1
30001778,1
30001779,1
30001780,1
30001781,1
30001782,1
30001783,1
30001784,1
30001785,1
30001786,1
30001787,1
30001788,1
30001789,1
30001790,1
30001791,1
30001792,1
30001793,1
30001794,1
30001795,1
30001796,1
30001797,1
30001798,1
30001799,1
30001800,1
30001801,1
30001802,1
30001803,1
30001804,1
30001805,1
30001806,1
30001807,1
30001808,1
30001809,1
30001810,1
30001811,1
30001812,1
30001813,1
30001814,1
30001815,1
30001816,1
30001817,1
30001818,1
30001819,1
30001820,1
30001821,1
30001822,1
30001823,1
30001824,1
30001825,1
30001826,1
30001827,1
30001828,1
30001829,1
30001830,1
30001831,1
30001832,1
30001833,1
30001834,1
30001835,1
30001836,1
30001837,1
30001838,1
30001839,1
30001840,1
30001841,1
30001842,1
30001843,1
30001844,1
30001845,1
30001846,1
30001847,1
30001848,1
30001849,1
30001850,1
30001851,1
30001852,1
30001853,1
30001854,1
30001855,1
30001856,1
30001857,1
30001858,1
30001859,1
30001860,1
30001861,1
30001862,1
30001863,1
30001864,1
30001865,1
30001866,1
30001867,1
30001868,1
30001869,1
30001870,1
30001871,1
30001872,1
30001873,1
30001874,1
30001875,1
30001876,1
30001877,1
30001878,1
30001879,1
30001880,1
30001881,1
30001882,1
30001883,1
30001884,1
30001885,1
30001886,1
30001887,1
30001888,1
30001889,1
30001890,1
30001891,1
30001892,1
30001893,1
30001894,1
30001895,1
30001896,1
30001897,1
30001898,1
30001899,1
30001900,1
30001901,1
30001902,1
30001903,1
30001904,1
30001905,1
30001906,1
30001907,1
30001908,1
30001909,1
30001910,1
30001911,1
30001912,1
30001913,1
30001914,1
30001915,1
30001916,1
30001917,1
30001918,1
30001919,1
30001920,1
30001921,1
30001922,1
30001923,1
30001924,1
30001925,1
30001926,1
30001927,1
30001928,1
30001929,1
30001930,1
30001931,1
30001932,1
30001933,1
30001934,1
30001935,1
30001936,1
30001937,1
30001938,1
30001939,1
30001940,1
30001941,1
30001942,1
30001943,1
30001944,1
30001945,1
30001946,1
30001947,1
30001948,1
30001949,1
30001950,1
30001951,1
30001952,1
30001953,1
30001954,1
30001955,1
30001956,1
30001957,1
30001958,1
30001959,1
30001960,1
30001961,1
30001962,1
30001963,1
30001964,1
30001965,1
30001966,1
30001967,1
30001968,1
30001969,1
30001970,1
30001971,1
30001972,1
30001973,1
30001974,1
30001975,1
30001976,1
30001977,1
30001978,1
30001979,1
30001980,1
30001981,1
30001982,1
30001983,1
30001984,1
30001985,1
30001986,1
30001987,1
30001988,1
30001989,1
30001990,1
30001991,1
30001992,1
30001993,1
30001994,1
30001995,1
30001996,1
30001997,1
30001998,1
30001999,1
30002000,1
30002001,1
30002002,1
30002003,1
30002004,1
30002005,1
30002006,1
30002007,1
30002008,1
30002009,1
30002010,1
30002011,1
30002012,1
30002013,1
30002014,1
30002015,1
30002016,1
30002017,1
30002018,1
30002019,1
30002020,1
30002021,1
30002022,1
30002023,1
30002024,1
30002025,1
30002026,1
30002027,1
30002028,1
30002029,1
30002030,1
30002031,1
30002032,1
30002033,1
30002034,1
30002035,1
30002036,1
30002037,1
30002038,1
30002039,1
30002040,1
30002041,1
30002042,1
30002043,1
30002044,1
30002045,1
30002046,1
30002047,1
30002048,3
30002049,3
30002050,2
30002051,3
30002052,2
30002053,3
30002054,3
30002055,3
30002056,2
30002057,2
30002058,2
30002059,2
30002060,2
30002061,2
30002062,2
30002063,2
30002064,2
30002065,2
30002066,2
30002067,2
30002068,3
30002069,3
30002070,3
30002071,3
30002072,3
30002073,3
30002074,3
30002075,3
30002076,2
30002077,2
30002078,2
30002079,2
30002080,2
30002081,2
30002082,2
30002083,2
30002084,2
30002085,2
30002086,2
30002087,2
30002088,2
30002089,2
30002090,2
30002091,2
30002092,2
30002093,2
30002094,2
30002095,2
30002096,2
30002097,2
30002098,2
30002099,2
30002100,2
30002101,2
30002102,2
30002103,1
30002104,1
30002105,1
30002106,1
30002107,1
30002108,1
30002109,1
30002110,1
30002111,1
30002112,1
30002113,1
30002114,1
30002115,1
30002116,1
30002117,1
30002118,1
30002119,1
30002120,1
30002121,1
30002122,1
30002123,1
30002124,1
30002125,1
30002126,1
30002127,1
30002128,1
30002129,1
30002130,1
30002131,1
30002132,1
30002133,1
30002134,1
30002135,1
30002136,1
30002137,1
30002138,1
30002139,1
30002140,1
30002141,1
30002142,1
30002143,1
30002144,1
30002145,1
30002146,1
30002147,1
30002148,1
30002149,1
30002150,1
30002151,1
30002152,1
30002153,1
30002154,1
30002155,1
30002156,1
30002157,1
30002158,1
30002159,1
30002160,1
30002161,1
30002162,1
30002163,1
30002164,1
30002165,1
30002166,1
30002167,1
30002168,1
30002169,1
30002170,1
30002171,1
30002172,1
30002173,1
30002174,1
30002175,1
30002176,1
30002177,1
30002178,1
30002179,1
30002180,1
30002181,1
30002182,1
30002183,1
30002184,1
30002185,1
30002186,1
30002187,3
30002188,3
30002189,3
30002190,3
30002191,3
30002192,3
30002193,3
30002194,3
30002195,3
30002196,3
30002197,3
30002198,3
30002199,3
30002200,3
30002201,3
30002202,3
30002203,3
30002204,3
30002205,3
30002206,3
30002207,3
30002208,3
30002209,3
30002210,3
30002211,3
30002212,3
30002213,3
30002214,3
30002215,3
30002216,2
30002217,3
30002218,3
30002219,2
30002220,3
30002221,3
30002222,3
30002223,3
30002224,3
30002225,3
30002226,3
30002227,3
30002228,3
30002229,3
30002230,3
30002231,3
30002232,3
30002233,3
30002234,3
30002235,3
30002236,2
30002237,2
30002238,2
30002239,2
30002240,2
30002241,2
30002242,3
30002243,3
30002244,3
30002245,3
30002246,2
30002247,3
30002248,3
30002249,2
30002250,3
30002251,3
30002252,3
30002253,3
30002254,3
30002255,2
30002256,2
30002257,3
30002258,3
30002259,3
30002260,3
30002261,3
30002262,3
30002263,3
30002264,3
30002265,3
30002266,3
30002267,3
30002268,3
30002269,3
30002270,2
30002271,3
30002272,2
30002273,2
30002274,2
30002275,3
30002276,3
30002277,3
30002278,3
30002279,3
30002280,3
30002281,3
30002282,3
30002283,1
30002284,1
30002285,1
30002286,1
30002287,1
30002288,1
30002289,1
30002290,1
30002291,1
30002292,1
30002293,1
30002294,1
30002295,1
30002296,1
30002297,1
30002298,1
30002299,1
30002300,1
30002301,1
30002302,1
30002303,1
30002304,1
30002305,1
30002306,1
30002307,1
30002308,1
30002309,1
30002310,1
30002311,1
30002312,1
30002313,1
30002314,1
30002315,1
30002316,1
30002317,1
30002318,1
30002319,1
30002320,1
30002321,1
30002322,1
30002323,1
30002324,1
30002325,1
30002326,1
30002327,1
30002328,1
30002329,1
30002330,1
30002331,1
30002332,1
30002333,1
